productID,name,description,price,weight,weightUnit,image,imageUrl,can
00041190080021,"Bowl & Basket Whole Green Asparagus Spears, 15 oz","Bowl & Basket Whole Green Asparagus Spears, 15 oz",$3.49,15.0,oz,,https://images.cdn.shoprite.com/cell/00041190080021_597,Ok
00041190077779,"Bowl & Basket Whole Green Beans, 14.5 oz","Bowl & Basket Whole Green Beans, 14.5 oz",$0.99,14.5,oz,,https://images.cdn.shoprite.com/cell/00041190077779_597,Ok
00041190077915,"Bowl & Basket Whole White Potatoes, 15 oz","Bowl & Basket Whole White Potatoes, 15 oz",$1.19,15.0,oz,,https://images.cdn.shoprite.com/cell/00041190077915_597,Ok
00041190077922,"Bowl & Basket Whole White Potatoes, No Salt Added, 15 oz","No salt added*
*Not a Sodium Free Food",$1.19,15.0,oz,,https://images.cdn.shoprite.com/cell/00041190077922_597,Ok
00041190090716,"Bowl & Basket Without Stems Maraschino Cherries, 10 oz","Bowl & Basket Without Stems Maraschino Cherries, 10 oz",$2.99,10.0,oz,,https://images.cdn.shoprite.com/cell/00041190090716_1,Rejected
00041190085422,"Bowl & Basket Yellow Cling Peach Halves in Fruit Juice, 15 oz","Bowl & Basket Yellow Cling Peach Halves in Fruit Juice, 15 oz",$1.49,15.0,oz,,https://images.cdn.shoprite.com/cell/00041190085422_597,Ok
00041190085385,"Bowl & Basket Yellow Cling Sliced Peaches in Fruit Juice, 15 oz","Bowl & Basket Yellow Cling Sliced Peaches in Fruit Juice, 15 oz",$1.49,15.0,oz,,https://images.cdn.shoprite.com/cell/00041190085385_597,Ok
00041190085378,"Bowl & Basket Yellow Cling Sliced Peaches in Fruit Juice, 29 oz","Bowl & Basket Yellow Cling Sliced Peaches in Fruit Juice, 29 oz",$2.99,29.0,oz,,https://images.cdn.shoprite.com/cell/00041190085378_597,Ok
00041190085415,"Bowl & Basket Yellow Cling Sliced Peaches in Heavy Syrup, 15.25 oz","Bowl & Basket Yellow Cling Sliced Peaches in Heavy Syrup, 15.25 oz",$1.49,15.25,oz,,https://images.cdn.shoprite.com/cell/00041190085415_597,Ok
00041190085408,"Bowl & Basket Yellow Cling Sliced Peaches in Heavy Syrup, 29 oz","Bowl & Basket Yellow Cling Sliced Peaches in Heavy Syrup, 29 oz",$2.99,29.0,oz,,https://images.cdn.shoprite.com/cell/00041190085408_597,Ok
00041190085392,"Bowl & Basket Yellow Cling Sliced Peaches in Light Syrup, 15 oz","Bowl & Basket Yellow Cling Sliced Peaches in Light Syrup, 15 oz",$1.49,15.0,oz,,https://images.cdn.shoprite.com/cell/00041190085392_597,Ok
00041190083596,"Bowl and Basket Spanish Stuffed Queen Olives with Minced Pimiento, 21 oz","Bowl and Basket Spanish Stuffed Queen Olives with Minced Pimiento, 21 oz",$4.49,21.0,oz,,https://images.cdn.shoprite.com/cell/00041190083596_597,Rejected
00041190084470,"Bowl & Basket Specialty Capote Capers, 3.5 oz","Bowl & Basket Specialty Capote Capers, 3.5 oz",$1.29,3.5,oz,,https://images.cdn.shoprite.com/cell/00041190084470_597,Rejected
00041190087570,"Bowl & Basket Specialty Chunk White Albacore Tuna in Water, No Salt Added, 5 oz",Dolphin Safe®,$2.99,5.0,oz,,https://images.cdn.shoprite.com/cell/00041190087570_597,Ok
00041190081639,"Bowl & Basket Specialty Crushed Tomatoes in Tomato Purée, 28 oz","Bowl & Basket Specialty Crushed Tomatoes in Tomato Purée, 28 oz",$3.49,28.0,oz,,https://images.cdn.shoprite.com/cell/00041190081639_597,Ok
00041190087402,"Bowl & Basket Specialty Feta Cheese Stuffed Olives, 5.64 oz","Bowl & Basket Specialty Feta Cheese Stuffed Olives, 5.64 oz",$3.29,5.64,oz,,https://images.cdn.shoprite.com/cell/00041190087402_597,Rejected
00041190087426,"Bowl & Basket Specialty Garlic Stuffed Olives, 5.64 oz","Bowl & Basket Specialty Garlic Stuffed Olives, 5.64 oz",$2.99,5.64,oz,,https://images.cdn.shoprite.com/cell/00041190087426_597,Rejected
00041190087419,"Bowl & Basket Specialty Jalapeño Stuffed Olives, 5.64 oz","Bowl & Basket Specialty Jalapeño Stuffed Olives, 5.64 oz",$2.99,5.64,oz,,https://images.cdn.shoprite.com/cell/00041190087419_597,Rejected
00041190083787,"Bowl & Basket Specialty Marinated Mixed Olives, 6.34 oz","Bowl & Basket Specialty Marinated Mixed Olives, 6.34 oz",$3.19,6.34,oz,,https://images.cdn.shoprite.com/cell/00041190083787_597,Rejected
00041190081370,"Bowl & Basket Specialty Masala Style Garbanzo Beans, 15.5 oz",Garbanzo Beans Seasoned with Traditional Indian Spices in Tomato Sauce,$1.49,15.0,oz,,https://images.cdn.shoprite.com/cell/00041190081370_597,Ok
00041190081387,"Bowl & Basket Specialty Mexican Style Black Beans, 15.5 oz",Black Beans Seasoned with Savory Garlic & Lime Sauce,$1.49,15.5,oz,,https://images.cdn.shoprite.com/cell/00041190081387_597,Ok
00041190090419,"Bowl & Basket Specialty Non-Pareil Capers, 12 oz","Bowl & Basket Specialty Non-Pareil Capers, 12 oz",$3.39,12.0,oz,,https://images.cdn.shoprite.com/cell/00041190090419_597,Rejected
00041190083794,"Bowl & Basket Specialty Pitted Halves Kalamata Olives, 6.34 oz","Bowl & Basket Specialty Pitted Halves Kalamata Olives, 6.34 oz",$2.99,6.34,oz,,https://images.cdn.shoprite.com/cell/00041190083794_597,Rejected
00041190083770,"Bowl & Basket Specialty Pitted Kalamata Olives, 5.82 oz","Bowl & Basket Specialty Pitted Kalamata Olives, 5.82 oz",$3.19,5.82,oz,,https://images.cdn.shoprite.com/cell/00041190083770_597,Rejected
00041190083671,"Bowl & Basket Specialty Red Fire Roasted Peppers, 12.6 oz","Bowl & Basket Specialty Red Fire Roasted Peppers, 12.6 oz",$1.49,12.6,oz,,https://images.cdn.shoprite.com/cell/00041190083671_597,Rejected
00041190081400,"Bowl & Basket Specialty Southwestern Style Red Beans, 15.5 oz",Red Beans Seasoned in a Spicy Tomato Sauce with Chipotle Peppers,$1.49,15.5,oz,,https://images.cdn.shoprite.com/cell/00041190081400_597,Ok
00041190080496,"Bowl & Basket Specialty Tomato Sauce, 28 oz","A Tomato Sauce with Incredible Creaminess & Sweetness, Tasty & Intense Aromas. Created Using Traditional Processing from Selected Tomatoes of Superior Quality Grown on the Fertile Volcanic Soils of the Vesuvian Agricultural Area. Perfect for Cooking Meat Sauce, Soups & Delicious Sauces.",$2.99,28.0,oz,,https://images.cdn.shoprite.com/cell/00041190080496_597,Ok
00041190081394,"Bowl & Basket Specialty Tuscan Style Cannellini Beans, 15.5 oz","Cannellini Beans Seasoned with Garlic, Rosemary & Sage",$1.49,15.5,oz,,https://images.cdn.shoprite.com/cell/00041190081394_597,Ok
00041190080458,"Bowl & Basket Specialty Whole Peeled San Marzano Tomato in Tomato Juice with Basil, 28 oz","A Tomato Sauce with Incredible Creaminess & Sweetness, Tasty & Intense Aromas. Obtained from Traditional Processing from Selected Tomatoes of Superior Quality Grown on the Fertile Volcanic Soils of the Vesuvian Agricultural Area. Excellent for Enjoying on Pizza or Pasta & Enhancing the Flavor of Any Fish-based Dish.",$3.29,28.0,oz,,https://images.cdn.shoprite.com/cell/00041190080458_597,Ok
00017600043191,"Bruce's Candied Yams Cut Sweet Potatoes, 16 oz","Bruce's Candied Yams Cut Sweet Potatoes, 16 oz",$2.19,16.0,oz,,https://images.cdn.shoprite.com/cell/00017600043191_1,Ok
00017600043863,"Bruce's Yams Cut Sweet Potatoes in Syrup, 40 oz","Bruce's Yams Cut Sweet Potatoes in Syrup, 40 oz",$3.47,40.0,oz,,https://images.cdn.shoprite.com/cell/00017600043863_1,Ok
00066613175061,"Brunswick Kipper Style Herring Fillets Seafood Snacks, 3.53 oz","Brunswick Kipper Style Herring Fillets Seafood Snacks, 3.53 oz",$2.19,3.53,oz,,https://images.cdn.shoprite.com/cell/00066613175061_1,Rejected
00038261857507,"Bubbies Bread & Butter Chips, 33 fl oz","Bubbies Bread & Butter Chips, 33 fl oz",$8.99,33.0,fl oz,,https://images.cdn.shoprite.com/cell/00038261857507_1,Rejected
00086600240114,"Bumble Bee Albacore White Tuna in Water, 2.5 oz","Bumble Bee Albacore White Tuna in Water, 2.5 oz",$1.79,2.5,oz,,https://images.cdn.shoprite.com/cell/00086600240114_1,Rejected
00086600240169,"Bumble Bee Albacore White Tuna in Water, 5 oz","Bumble Bee Albacore White Tuna in Water, 5 oz",$3.49,142.0,g,,https://images.cdn.shoprite.com/cell/00086600240169_1,Rejected
00086600241036,"Bumble Bee Applewood Smoke Tuna, 2.5 oz","Bumble Bee Applewood Smoke Tuna, 2.5 oz",$1.39,2.5,oz,,https://images.cdn.shoprite.com/cell/00086600241036_1,Rejected
00086600752792,Bumble Bee Chub Mackerel 15 oz. Can,Bumble Bee Chub Mackerel 15 oz. Can,$2.99,15.0,oz,,https://images.cdn.shoprite.com/cell/00086600752792_1,Ok
00086600403366,Bumble Bee Chunk Chicken Breast in Water with No Antibiotics Ever 10 oz Can,Bumble Bee Chunk Chicken Breast in Water with No Antibiotics Ever 10 oz Can,$6.79,10.0,oz,,https://images.cdn.shoprite.com/cell/00086600403366_1,Ok
00086600000213,"Bumble Bee Chunk Light Tuna in Vegetable Oil, 5 oz","Bumble Bee Chunk Light Tuna in Vegetable Oil, 5 oz",$1.19,5.0,oz,,https://images.cdn.shoprite.com/cell/00086600000213_1,Ok
00086600000312,"Bumble Bee Chunk Light Tuna in Water, 12 oz","Bumble Bee Chunk Light Tuna in Water, 12 oz",$3.19,12.0,oz,,https://images.cdn.shoprite.com/cell/00086600000312_1,Ok
00086600000206,"Bumble Bee Chunk Light Tuna in Water, 5 oz","Bumble Bee Chunk Light Tuna in Water, 5 oz",$1.19,5.0,oz,,https://images.cdn.shoprite.com/cell/00086600000206_1,Ok
00086600007366,"Bumble Bee Chunk Light Tuna in Water, 5 oz, 4 count","Bumble Bee Chunk Light Tuna in Water, 5 oz, 4 count",$4.49,1.25,lb,,https://images.cdn.shoprite.com/cell/00086600007366_1,Ok
00086600115801,"BUMBLE BEE Chunk Light Tuna in Water, 66.5 oz","BUMBLE BEE Chunk Light Tuna in Water, 66.5 oz",$13.49,4.15,lb,,https://images.cdn.shoprite.com/cell/00086600115801_1,Ok
00086600000251,Bumble Bee Chunk White Albacore Tuna in Water 5 oz. Can,Bumble Bee Chunk White Albacore Tuna in Water 5 oz. Can,$1.99,5.0,oz,,https://images.cdn.shoprite.com/cell/00086600000251_1,Ok
00086600700335,"Bumble Bee Hardwood Smoked Oysters in Oil, 3.75 oz","Bumble Bee Hardwood Smoked Oysters in Oil, 3.75 oz",$2.99,3.75,oz,,https://images.cdn.shoprite.com/cell/00086600700335_1,Ok
00086600000558,"Bumble Bee Low Sodium Solid White Albacore Tuna in Water, 5 oz","Bumble Bee Low Sodium Solid White Albacore Tuna in Water, 5 oz",$1.50,5.0,oz,,https://images.cdn.shoprite.com/cell/00086600000558_1,Ok
00086600702520,"Bumble Bee Lump Crabmeat, 6 oz","Bumble Bee Lump Crabmeat, 6 oz",$6.99,6.0,oz,,https://images.cdn.shoprite.com/cell/00086600702520_1,Ok
00086600403212,Bumble Bee Premium Chunk Chicken Breast In Water 10 oz. Can,Bumble Bee Premium Chunk Chicken Breast In Water 10 oz. Can,$4.79,10.0,oz,,https://images.cdn.shoprite.com/cell/00086600403212_1,Ok
00086600403304,"Bumble Bee Premium Chunk White Chicken in Water, 5 oz","Bumble Bee Premium Chunk White Chicken in Water, 5 oz",$2.49,5.0,oz,,https://images.cdn.shoprite.com/cell/00086600403304_1,Ok
00086600000121,"Bumble Bee Prime Low Sodium Solid White Albacore Tuna in Water, 5 oz","Bumble Bee Prime Low Sodium Solid White Albacore Tuna in Water, 5 oz",$2.99,5.0,oz,,https://images.cdn.shoprite.com/cell/00086600000121_1,Ok
00086600000114,"Bumble Bee Prime Solid White Albacore Tuna in Water, 5 oz","Bumble Bee Prime Solid White Albacore Tuna in Water, 5 oz",$2.99,5.0,oz,,https://images.cdn.shoprite.com/cell/00086600000114_1,Ok
00086600000275,"Bumble Bee Prime Yellowfin Solid Light Tuna in Olive Oil, 5 oz","Bumble Bee Prime Yellowfin Solid Light Tuna in Olive Oil, 5 oz",$2.99,5.0,oz,,https://images.cdn.shoprite.com/cell/00086600000275_1,Ok
00086600240930,"Bumble Bee Sandwich in Seconds Tuna Salad, 2.5 oz","Bumble Bee Sandwich in Seconds Tuna Salad, 2.5 oz",$1.39,2.5,oz,,https://images.cdn.shoprite.com/cell/00086600240930_1,Ok
00086600750705,"Bumble Bee Sardines in Oil, 3.75 oz","Bumble Bee Sardines in Oil, 3.75 oz",$1.49,106.0,g,,https://images.cdn.shoprite.com/cell/00086600750705_1,Ok
00086600750774,"Bumble Bee Sardines in Water, 3.75 oz","Bumble Bee Sardines in Water, 3.75 oz",$1.49,106.0,g,,https://images.cdn.shoprite.com/cell/00086600750774_1,Ok
00086600000640,"Bumble Bee Seafoods Sockeye Salmon, 14.75 oz","Bumble Bee Seafoods Sockeye Salmon, 14.75 oz",$11.19,14.75,oz,,https://images.cdn.shoprite.com/cell/00086600000640_1,Ok
00086600240640,"Bumble Bee Seasoned with Lemon & Pepper Tuna, 2.5 oz","Bumble Bee Seasoned with Lemon & Pepper Tuna, 2.5 oz",$1.39,2.5,oz,,https://images.cdn.shoprite.com/cell/00086600240640_1,Rejected
00086600240633,"Bumble Bee Seasoned with Spicy Thai Chili Tuna, 2.5 oz","Bumble Bee Seasoned with Spicy Thai Chili Tuna, 2.5 oz",$1.39,2.5,oz,,https://images.cdn.shoprite.com/cell/00086600240633_1,Rejected
00086600241074,"Bumble Bee Seasoned with Teriyaki Wild Caught Tuna, 2.5 oz","Bumble Bee Seasoned with Teriyaki Wild Caught Tuna, 2.5 oz",$1.39,2.5,oz,,https://images.cdn.shoprite.com/cell/00086600241074_1,Rejected
00086600000992,"Bumble Bee Skinless & Boneless Pink Salmon in Water, 5 oz","Bumble Bee Skinless & Boneless Pink Salmon in Water, 5 oz",$2.79,5.0,oz,,https://images.cdn.shoprite.com/cell/00086600000992_1,Ok
00086600001012,Bumble Bee Skinless & Boneless Sockeye Salmon in Water 5 oz. Can,Bumble Bee Skinless & Boneless Sockeye Salmon in Water 5 oz. Can,$5.49,5.0,oz,,https://images.cdn.shoprite.com/cell/00086600001012_1,Ok
00086600703503,"Bumble Bee Snack on the Run! Chicken Salad & Crackers Kit, 3.5 oz","Bumble Bee Snack on the Run! Chicken Salad & Crackers Kit, 3.5 oz",$2.59,3.5,oz,,https://images.cdn.shoprite.com/cell/00086600703503_1,Rejected
00086600707778,"Bumble Bee Snack on the Run! Original Tuna Salad with Crackers Kit, 3.5 oz","Bumble Bee Snack on the Run! Original Tuna Salad with Crackers Kit, 3.5 oz",$2.59,3.5,oz,,https://images.cdn.shoprite.com/cell/00086600707778_1,Rejected
00086600707709,"Bumble Bee Snack on the Run! Ranch Tuna Salad & Crackers, 3.5 oz","Bumble Bee Snack on the Run! Ranch Tuna Salad & Crackers, 3.5 oz",$2.59,3.5,oz,,https://images.cdn.shoprite.com/cell/00086600707709_1,Rejected
00086600000084,"Bumble Bee Solid White Albacore Tuna in Vegetable Oil, 5 oz","Bumble Bee Solid White Albacore Tuna in Vegetable Oil, 5 oz",$1.50,5.0,oz,,https://images.cdn.shoprite.com/cell/00086600000084_1,Ok
00086600009193,"Bumble Bee Solid White Albacore Tuna in Vegetable Oil, 5 oz, 4 count","Bumble Bee Solid White Albacore Tuna in Vegetable Oil, 5 oz, 4 count",$7.29,20.0,oz,,https://images.cdn.shoprite.com/cell/00086600009193_1,Ok
00086600102801,Bumble Bee Solid White Albacore Tuna in Water 66.5 oz. Can,Bumble Bee Solid White Albacore Tuna in Water 66.5 oz. Can,$21.99,66.5,oz,,https://images.cdn.shoprite.com/cell/00086600102801_1,Ok
00086600000015,"Bumble Bee Solid White Albacore Tuna in Water, 12 oz","Bumble Bee Solid White Albacore Tuna in Water, 12 oz",$4.99,340.0,g,,https://images.cdn.shoprite.com/cell/00086600000015_1,Ok
00086600000053,"Bumble Bee Solid White Albacore Tuna in Water, 5 oz","Bumble Bee Solid White Albacore Tuna in Water, 5 oz",$1.50,5.0,oz,,https://images.cdn.shoprite.com/cell/00086600000053_1,Ok
00086600009254,"Bumble Bee Solid White Albacore Tuna in Water, 5 oz, 4 count","Bumble Bee Solid White Albacore Tuna in Water, 5 oz, 4 count",$7.29,20.0,oz,,https://images.cdn.shoprite.com/cell/00086600009254_1,Ok
00086600230597,"Bumble Bee Solid White Albacore Tuna in Water, 7 oz","Bumble Bee Solid White Albacore Tuna in Water, 7 oz",$2.99,198.0,g,,https://images.cdn.shoprite.com/cell/00086600230597_1,Ok
00086600700113,"Bumble Bee Tiny Shrimp, 6 oz","Bumble Bee Tiny Shrimp, 6 oz",$3.99,6.0,oz,,https://images.cdn.shoprite.com/cell/00086600700113_1,Ok
00086600702513,"Bumble Bee White Crabmeat, 6 oz","Bumble Bee White Crabmeat, 6 oz",$3.79,170.0,g,,https://images.cdn.shoprite.com/cell/00086600702513_1,Ok
00086600702407,"Bumble Bee Whole Baby Clams in Water, 10 oz","Bumble Bee Whole Baby Clams in Water, 10 oz",$2.99,10.0,oz,,https://images.cdn.shoprite.com/cell/00086600702407_1,Ok
00086600700304,"Bumble Bee Whole Oysters in Water, 8 oz","Bumble Bee Whole Oysters in Water, 8 oz",$3.59,8.0,oz,,https://images.cdn.shoprite.com/cell/00086600700304_1,Ok
00086600240015,"Bumble Bee Wild Caught Light Tuna in Water, 2.5 oz","Bumble Bee Wild Caught Light Tuna in Water, 2.5 oz",$1.39,2.5,oz,,https://images.cdn.shoprite.com/cell/00086600240015_1,Rejected
00086600000701,Bumble Bee Wild Caught Pink Salmon 14.75 oz. Can,Bumble Bee Wild Caught Pink Salmon 14.75 oz. Can,$5.19,14.75,oz,,https://images.cdn.shoprite.com/cell/00086600000701_1,Ok
00086600240848,"Bumble Bee Wild Caught Skinless & Boneless Pink Salmon, 5 oz","Bumble Bee Wild Caught Skinless & Boneless Pink Salmon, 5 oz",$3.19,5.0,oz,,https://images.cdn.shoprite.com/cell/00086600240848_1,Rejected
00039400011996,"Bush's Best Barbecue Baked Beans, 28 oz","Bush's Best Barbecue Baked Beans, 28 oz",$2.99,28.0,oz,,https://images.cdn.shoprite.com/cell/00039400011996_1,Ok
00039400018803,"Bush's Best Black Beans, 15 oz","Bush's Best Black Beans, 15 oz",$1.29,15.0,oz,,https://images.cdn.shoprite.com/cell/00039400018803_1,Ok
00039400019107,"Bush's Best Bourbon & Brown Sugar Grillin' Beans, 22 oz","Bush's Best Bourbon & Brown Sugar Grillin' Beans, 22 oz",$2.99,22.0,oz,,https://images.cdn.shoprite.com/cell/00039400019107_1,Ok
00039400019763,"Bush's Best Brown Sugar Hickory Baked Beans, 16 oz","Bush's Best Brown Sugar Hickory Baked Beans, 16 oz",$2.29,16.0,oz,,https://images.cdn.shoprite.com/cell/00039400019763_1,Ok
00039400019770,"Bush's Best Brown Sugar Hickory Baked Beans, 28 oz","Bush's Best Brown Sugar Hickory Baked Beans, 28 oz",$2.99,28.0,oz,,https://images.cdn.shoprite.com/cell/00039400019770_1,Ok
00039400018704,"Bush's Best Cannellini White Kidney Beans, 15.5 oz","Bush's Best Cannellini White Kidney Beans, 15.5 oz",$1.29,15.5,oz,,https://images.cdn.shoprite.com/cell/00039400018704_1,Ok
00039400019725,"Bush's Best Country Style Baked Beans, 16 oz","Bush's Best Country Style Baked Beans, 16 oz",$2.29,16.0,oz,,https://images.cdn.shoprite.com/cell/00039400019725_1,Ok
00039400019749,"Bush's Best Country Style Baked Beans, 28 oz","Bush's Best Country Style Baked Beans, 28 oz",$2.99,28.0,oz,,https://images.cdn.shoprite.com/cell/00039400019749_1,Ok
00039400019718,"Bush's Best Country Style Baked Beans, 8.3 oz","Bush's Best Country Style Baked Beans, 8.3 oz",$1.79,8.3,oz,,https://images.cdn.shoprite.com/cell/00039400019718_1,Ok
00039400017349,"Bush's Best Dark Red Kidney Beans, 16 oz","Bush's Best Dark Red Kidney Beans, 16 oz",$1.29,16.0,oz,,https://images.cdn.shoprite.com/cell/00039400017349_1,Ok
00039400017004,"Bush's Best Garbanzos Chick Peas, 16 oz","Bush's Best Garbanzos Chick Peas, 16 oz",$1.29,16.0,oz,,https://images.cdn.shoprite.com/cell/00039400017004_1,Ok
00039400015925,"Bush's Best Homestyle Baked Beans, 16 oz","Bush's Best Homestyle Baked Beans, 16 oz",$2.29,16.0,oz,,https://images.cdn.shoprite.com/cell/00039400015925_1,Ok
00039400015949,"Bush's Best Homestyle Baked Beans, 28 oz","Bush's Best Homestyle Baked Beans, 28 oz",$2.99,28.0,oz,,https://images.cdn.shoprite.com/cell/00039400015949_1,Ok
00039400015901,"Bush's Best Homestyle Baked Beans, 8.3 oz","Bush's Best Homestyle Baked Beans, 8.3 oz",$1.79,8.3,oz,,https://images.cdn.shoprite.com/cell/00039400015901_1,Ok
00039400019848,"Bush's Best Honey Sweet Baked Beans, 16 oz","Bush's Best Honey Sweet Baked Beans, 16 oz",$2.29,16.0,oz,,https://images.cdn.shoprite.com/cell/00039400019848_1,Ok
00039400019855,"Bush's Best Honey Sweet Baked Beans, 28 oz","Bush's Best Honey Sweet Baked Beans, 28 oz",$2.99,28.0,oz,,https://images.cdn.shoprite.com/cell/00039400019855_1,Ok
00039400242017,"Bush's Best Hot Honey Grillin' Beans, 21.7 oz","Bush's Best Hot Honey Grillin' Beans, 21.7 oz",$2.99,21.7,oz,,https://images.cdn.shoprite.com/cell/00039400242017_1,Ok
00039400019701,"Bush's Best Maple & Cured Bacon Baked Beans, 28 oz","Bush's Best Maple & Cured Bacon Baked Beans, 28 oz",$2.99,28.0,oz,,https://images.cdn.shoprite.com/cell/00039400019701_1,Ok
00039400015024,"Bush's Best Mild Chili Sauce Black Beans, 15.5 oz","Bush's Best Mild Chili Sauce Black Beans, 15.5 oz",$1.89,15.5,oz,,https://images.cdn.shoprite.com/cell/00039400015024_1,Ok
00039400015031,"Bush's Best Mild Chili Sauce Kidney Beans, 16 oz","Bush's Best Mild Chili Sauce Kidney Beans, 16 oz",$1.89,16.0,oz,,https://images.cdn.shoprite.com/cell/00039400015031_1,Ok
00039400015048,"Bush's Best Mild Chili Sauce Mixed Kidney & Pinto Beans, 15.5 oz","Bush's Best Mild Chili Sauce Mixed Kidney & Pinto Beans, 15.5 oz",$1.89,15.5,oz,,https://images.cdn.shoprite.com/cell/00039400015048_1,Ok
00039400016014,"Bush's Best Onion Baked Beans, 16 oz","Bush's Best Onion Baked Beans, 16 oz",$2.29,16.0,oz,,https://images.cdn.shoprite.com/cell/00039400016014_1,Ok
00039400016120,"Bush's Best Original Baked Beans, 16 oz","Bush's Best Original Baked Beans, 16 oz",$2.29,16.0,oz,,https://images.cdn.shoprite.com/cell/00039400016120_1,Ok
00039400016144,"Bush's Best Original Baked Beans, 28 oz","Bush's Best Original Baked Beans, 28 oz",$2.99,28.0,oz,,https://images.cdn.shoprite.com/cell/00039400016144_1,Ok
00039400016175,"Bush's Best Original Baked Beans, 55 oz","Bush's Best Original Baked Beans, 55 oz",$5.69,55.0,oz,,https://images.cdn.shoprite.com/cell/00039400016175_1,Ok
00039400016069,"Bush's Best Original Baked Beans, 8.3 oz","Bush's Best Original Baked Beans, 8.3 oz",$1.79,8.3,oz,,https://images.cdn.shoprite.com/cell/00039400016069_1,Ok
00039400018834,"Bush's Best Reduced Sodium Black Beans, 15 oz","Bush's Best Reduced Sodium Black Beans, 15 oz",$1.29,15.0,oz,,https://images.cdn.shoprite.com/cell/00039400018834_1,Ok
00039400010463,"Bush's Best Spicy Chili Sauce Kidney Beans, 16 oz","Bush's Best Spicy Chili Sauce Kidney Beans, 16 oz",$1.89,16.0,oz,,https://images.cdn.shoprite.com/cell/00039400010463_1,Ok
00039400114888,"Bush's Best Sweet Heat Baked Beans, 28 oz","Bush's Best Sweet Heat Baked Beans, 28 oz",$2.99,28.0,oz,,https://images.cdn.shoprite.com/cell/00039400114888_1,Ok
00039400016335,"Bush's Best Vegetarian Baked Beans, 16 oz","Bush's Best Vegetarian Baked Beans, 16 oz",$2.29,16.0,oz,,https://images.cdn.shoprite.com/cell/00039400016335_1,Ok
00039400016359,"Bush's Best Vegetarian Baked Beans, 28 oz","Bush's Best Vegetarian Baked Beans, 28 oz",$2.99,28.0,oz,,https://images.cdn.shoprite.com/cell/00039400016359_1,Ok
00039400016304,"Bush's Best Vegetarian Baked Beans, 8.3 oz","Bush's Best Vegetarian Baked Beans, 8.3 oz",$1.79,8.3,oz,,https://images.cdn.shoprite.com/cell/00039400016304_1,Ok
00039400229902,"Bush's Best Zero Sugar Added Baked Beans, 15.8 oz","Bush's Best Zero Sugar Added Baked Beans, 15.8 oz",$2.29,15.8,oz,,https://images.cdn.shoprite.com/cell/00039400229902_1,Ok
00039400229988,"Bush's Best Zero Sugar Added Baked Beans, 27.5 oz","Bush's Best Zero Sugar Added Baked Beans, 27.5 oz",$2.99,27.5,oz,,https://images.cdn.shoprite.com/cell/00039400229988_1,Ok
00051000112859,"Campbell's Pork & Beans, 11 oz","Campbell's Pork & Beans, 11 oz",$0.99,11.0,oz,,https://images.cdn.shoprite.com/cell/00051000112859_1,Ok
00051000224392,"Campbell's Pork & Beans, 14.8 oz","Campbell's Pork & Beans, 14.8 oz",$1.29,14.8,oz,,https://images.cdn.shoprite.com/cell/00051000224392_1,Ok
00051000029584,"Campbell's Pork & Beans, 19.75 oz","Campbell's Pork & Beans, 19.75 oz",$1.69,19.75,oz,,https://images.cdn.shoprite.com/cell/00051000029584_1,Ok
00050313000051,"Carmela Chicken Sausage in Chicken Broth, 5 oz","Carmela Chicken Sausage in Chicken Broth, 5 oz",$0.89,5.0,oz,,https://images.cdn.shoprite.com/cell/00050313000051_1,Ok
00050313151357,"Carmela Chicken Sausage in Chicken Broth, 5 oz","Carmela Chicken Sausage in Chicken Broth, 5 oz",$0.89,5.0,oz,,https://images.cdn.shoprite.com/cell/00050313151357_1,Ok
00070796500077,"Cento 5-7 Count Artichoke Hearts, 14 oz","Cento 5-7 Count Artichoke Hearts, 14 oz",$3.99,14.0,oz,,https://images.cdn.shoprite.com/cell/00070796500077_1,Ok
00070796500039,"Cento 8-10 Count Artichoke Hearts, 14 oz","Cento 8-10 Count Artichoke Hearts, 14 oz",$3.49,14.0,oz,,https://images.cdn.shoprite.com/cell/00070796500039_1,Ok
00070796300134,"Cento All Purpose Crushed Tomatoes, 14.5 oz","Cento All Purpose Crushed Tomatoes, 14.5 oz",$2.59,15.0,oz,,https://images.cdn.shoprite.com/cell/00070796300134_1,Ok
00070796300035,"Cento All Purpose Crushed Tomatoes, 28 oz","Cento All Purpose Crushed Tomatoes, 28 oz",$2.50,28.0,oz,,https://images.cdn.shoprite.com/cell/00070796300035_1,Ok
00070796300028,"Cento All-In-One Chunky Crushed Tomatoes in Puree, 28 oz","Cento All-In-One Chunky Crushed Tomatoes in Puree, 28 oz",$2.50,28.0,oz,,https://images.cdn.shoprite.com/cell/00070796300028_1,Ok
00070796700064,"Cento Anchovy Paste, 2.12 oz","Cento Anchovy Paste, 2.12 oz",$3.29,2.12,oz,,https://images.cdn.shoprite.com/cell/00070796700064_1,Rejected
00070796500107,"CENTO Artichoke Bottoms, 14.1 oz","CENTO Artichoke Bottoms, 14.1 oz",$3.79,14.0,oz,,https://images.cdn.shoprite.com/cell/00070796500107_1,Ok
00070796800573,"Cento Black Beans, 15.5 oz","Cento Black Beans, 15.5 oz",$1.39,15.5,oz,,https://images.cdn.shoprite.com/cell/00070796800573_1,Ok
